ultimate_parent_rcid,firm_name,ever_genai,first_genai_date,total_postings,total_genai_integrator_posts,first_post_date,last_post_date,share_genai_integrator_posts,active_days
24652197,Rogue and Beyond,0,,2,0,2024-06-17,2024-09-27,0.0,102
24655673,Rosebrook Developmental Centre,0,,1,0,2021-09-20,2021-09-20,0.0,0
24655955,Roseonly,0,,30,0,2024-01-30,2024-12-02,0.0,307
24659618,"RPRE, LLC",0,,1,0,2021-08-26,2021-08-26,0.0,0
24662612,"RUNDA Trading Co., ltd.",0,,1,0,2023-06-14,2023-06-14,0.0,0
24666330,Entraco,0,,1,0,2023-05-13,2023-05-13,0.0,0
24672830,Salad Cafe,0,,2,0,2021-09-22,2023-12-11,0.0,810
24680991,Santorini Hair & Spa,0,,16,0,2021-08-13,2024-07-23,0.0,1075
24686842,SASHTHA CONSTRUCTION,0,,8,0,2022-07-02,2024-10-21,0.0,842
24688765,Savings4U Pte Ltd,0,,5,0,2023-07-31,2023-11-07,0.0,99
24688922,Savour Food,0,,1,0,2023-09-20,2023-09-20,0.0,0
24688924,Savour365,0,,4,0,2022-10-21,2022-11-25,0.0,35
24690595,Scaleup Bio Pte Ltd.,0,,9,0,2024-06-07,2024-10-01,0.0,116
24692015,"Egis, Inc.",0,,12,0,2021-06-17,2024-10-03,0.0,1204
24693071,"Effective Engineering, Inc.",0,,2,0,2022-10-19,2024-09-23,0.0,705
24693501,Schoot,0,,1,0,2024-01-05,2024-01-05,0.0,0
24699228,Seafort Navigation Pte Ltd,0,,2,0,2022-05-03,2023-02-08,0.0,281
24699638,Econ Healthcare (Asia) Ltd.,0,,871,0,2021-06-06,2024-12-31,0.0,1304
24707095,SENYUM,0,,1,0,2024-09-19,2024-09-19,0.0,0
24707108,Senze Instruments Pte Ltd.,0,,5,0,2022-06-28,2022-09-02,0.0,66
24707423,Seoul Mart (서울마트),0,,2,0,2023-01-27,2023-01-28,0.0,1
24707426,Seoul Restaurants,0,,1,0,2024-07-03,2024-07-03,0.0,0
24713694,SGO Logistics,0,,2,0,2024-10-06,2024-10-06,0.0,0
24721084,Kreate (24721084),0,,2,0,2022-11-17,2022-11-18,0.0,1
24722822,Shopstream,0,,1,0,2021-11-29,2021-11-29,0.0,0
24725173,Shunamite Pte Ltd,0,,8,0,2022-11-15,2024-07-22,0.0,615
24732130,Sin Kowa,0,,69,0,2021-07-08,2024-12-18,0.0,1259
24732846,HWA International School,1,2024-04-09,91,3,2023-01-10,2024-12-30,0.03296703296703297,720
24735646,Sixth Senses Aromatics,0,,7,0,2021-07-01,2022-11-15,0.0,502
24737211,Discovery Learning Ltd.,0,,19,0,2022-12-07,2024-11-11,0.0,705
24738227,Sky Capital Co. Ltd.,0,,25,0,2021-03-25,2024-10-03,0.0,1288
24738960,Skyline Travel & Consulting,0,,14,0,2022-03-21,2024-11-25,0.0,980
24740898,SM Accounting,0,,2,0,2022-07-01,2023-02-15,0.0,229
24743486,Singapore Mentorship Committee Ltd.,0,,2,0,2021-11-05,2022-10-02,0.0,331
24743542,Sme Centre@Smf Pte Ltd.,0,,1,0,2024-09-11,2024-09-11,0.0,0
24743544,SME Digital Marketing,0,,4,0,2021-04-21,2024-02-12,0.0,1027
24743792,"SMI Cold Therapy, LLC.",0,,1,0,2023-02-06,2023-02-06,0.0,0
24746309,SNI Trading Pte Ltd,0,,2,0,2021-09-24,2022-02-14,0.0,143
24748030,Social Jet,0,,8,0,2023-10-17,2024-12-12,0.0,422
24748226,SOCIAL SPACE,1,2022-02-03,31,1,2022-02-03,2024-10-25,0.03225806451612903,995
24752172,Sol Agri Resources Pte Ltd,0,,5,0,2021-05-25,2023-03-03,0.0,647
24755500,Soma Haus Pte. Ltd,0,,11,0,2023-02-14,2024-10-02,0.0,596
24756323,Dental Clinic Srl (Furci Siculo),0,,1,0,2022-06-20,2022-06-20,0.0,0
24756765,Sonic Prints Pte,0,,6,0,2023-02-08,2024-10-09,0.0,609
24759053,Soul Space Studio,0,,1,0,2024-12-05,2024-12-05,0.0,0
24762910,Sozo Aesthetic Clinic,0,,3,0,2023-10-10,2024-04-06,0.0,179
24763532,Space Faculty,1,2024-04-09,20,2,2022-10-16,2024-12-19,0.1,795
24765643,Specialist Oral Surgeons,0,,1,0,2023-03-01,2023-03-01,0.0,0
24765923,Speckled Space,0,,2,0,2022-03-22,2023-01-31,0.0,315
24766441,"Dcv Technologies , Inc.",0,,2,0,2023-08-16,2023-08-16,0.0,0
24768941,Spore Gardens,0,,4,0,2023-07-25,2023-09-14,0.0,51
24771354,Spyglass Talent Solutions LLC,0,,1,0,2023-05-15,2023-05-15,0.0,0
24772597,Sri Maruthi Engineering,0,,17,0,2023-10-28,2024-12-03,0.0,402
24777584,Star Management Consultancy,0,,3,0,2022-12-23,2023-02-20,0.0,59
24778623,STARSPRITE,0,,8,0,2022-01-18,2023-01-19,0.0,366
24778818,Startec Dynamics,0,,2,0,2023-12-08,2024-05-21,0.0,165
24787229,StorySell Media,1,2021-04-27,1,1,2021-04-27,2021-04-27,1.0,0
24787255,Complete Solutions Finder Pte Ltd.,0,,18,0,2021-03-26,2022-11-05,0.0,589
24796990,Sultan Hotel,0,,12,0,2022-05-03,2024-09-11,0.0,862
24799278,"Sunia Technology, Inc.",0,,2,0,2023-12-19,2024-01-03,0.0,15
24799844,SUNPRO INNO APPS PTE. LTD.,0,,1,0,2022-01-26,2022-01-26,0.0,0
24800158,Sunscreen (Singapore) Pte Ltd.,0,,89,0,2021-08-05,2024-12-31,0.0,1244
24801855,Superfood Kitchen Pte Ltd.,0,,3,0,2022-09-04,2022-09-10,0.0,6
24801879,Supergreen Landscape,0,,1,0,2023-07-04,2023-07-04,0.0,0
24803330,Artemide Recruitment Ltd.,0,,1,0,2022-08-23,2022-08-23,0.0,0
24805449,Sustainable Growth Experts,0,,42,0,2022-11-24,2024-10-11,0.0,687
24805855,Suttons International,0,,1,0,2021-03-30,2021-03-30,0.0,0
24806786,SVP Integrated Engineering Pte Ltd,0,,60,0,2021-10-04,2024-12-30,0.0,1183
24809070,Swisswerkz (S) Pte Ltd,0,,3,0,2021-07-12,2021-08-31,0.0,50
24809106,SWITCH operations,0,,4,0,2021-07-01,2022-03-25,0.0,267
24809444,Sy Energy,0,,1,0,2022-08-15,2022-08-15,0.0,0
24811027,Synergy Evolution,0,,2,0,2023-08-25,2023-08-27,0.0,2
24811229,Synfindo Singapore Pte Ltd,0,,9,0,2023-01-11,2023-03-10,0.0,58
24812016,Systra MVA Singapore,0,,8,0,2022-01-12,2024-08-06,0.0,937
24812056,SYTRON,0,,14,0,2021-03-03,2024-10-10,0.0,1317
24815682,Tai Ma Sewing Machine Pte Ltd,0,,4,0,2022-04-09,2023-01-08,0.0,274
24816856,Talent 24,0,,1,0,2024-02-06,2024-02-06,0.0,0
24816938,Talent Lab Consultancy,0,,38,0,2022-12-09,2024-12-26,0.0,748
24820177,Tantra Ltd.,0,,2,0,2023-12-03,2023-12-25,0.0,22
24823273,Compassion,0,,1,0,2023-08-31,2023-08-31,0.0,0
24824376,T Bob's Corner,0,,2,0,2022-06-06,2022-06-06,0.0,0
24825878,Team J (24825878),0,,2,0,2023-07-03,2023-07-26,0.0,23
24826695,Teavana Bubble Tea (Kampung Admiralty),0,,7,0,2021-03-27,2024-11-22,0.0,1336
24827005,Tech Cycle Pte Ltd,0,,1,0,2022-08-04,2022-08-04,0.0,0
24827756,Techie World,0,,3,0,2024-02-14,2024-06-09,0.0,116
24833471,Temple & Grace,0,,3,0,2023-08-29,2024-04-30,0.0,245
24833611,Temporary Tattoos,0,,1,0,2023-05-08,2023-05-08,0.0,0
24834890,TEPPAN-YA,0,,1,0,2022-01-12,2022-01-12,0.0,0
24849057,Hustle Singapore,0,,20,0,2022-12-07,2024-10-30,0.0,693
24851466,The Mad Tapper,0,,1,0,2022-10-28,2022-10-28,0.0,0
24864695,Senshi (24864695),0,,19,0,2021-10-19,2024-11-05,0.0,1113
24865665,Thiam Joo (Malaysia) Sdn Bhd,0,,1,0,2022-12-09,2022-12-09,0.0,0
24866937,THK Engineering,0,,8,0,2024-03-04,2024-12-17,0.0,288
24868705,Thrift Label (24868705),0,,5,0,2022-08-15,2024-07-23,0.0,708
24870252,Tickrs Financial Singapore Pte. Ltd.,0,,5,0,2023-04-28,2023-12-19,0.0,235
24871529,Tilam King,0,,3,0,2021-10-16,2024-11-05,0.0,1116
24871859,Tim Gan Math,0,,1,0,2023-06-28,2023-06-28,0.0,0
24873833,Tiptop Cleaning,0,,4,0,2023-10-03,2024-08-05,0.0,307
24875214,TL Manufacturing,0,,4,0,2022-03-22,2024-08-01,0.0,863
24876102,Tn Online Payroll Pte Ltd.,0,,1,0,2024-03-25,2024-03-25,0.0,0
24876621,Tobero,0,,9,0,2022-08-18,2024-07-24,0.0,706
24876801,Tock's Performance Lab,0,,1,0,2023-04-04,2023-04-04,0.0,0
24880292,Top Parking,0,,8,0,2022-07-30,2024-03-05,0.0,584
24880608,TopAir Engineering Pte Ltd,0,,3,0,2023-02-21,2023-10-30,0.0,251
24881267,Topsun Electronic Singapore Pte Ltd.,0,,1,0,2023-12-14,2023-12-14,0.0,0
24888061,Caseware Analytics,0,,1,0,2021-06-23,2021-06-23,0.0,0
24890152,TRANSTECH TECHNOLOGIES,0,,2,0,2023-06-21,2023-06-21,0.0,0
24890848,Travel Curators,0,,5,0,2023-02-10,2024-08-29,0.0,566
24894499,Trident Digital Tech Holdings Ltd.,0,,17,0,2022-10-14,2024-09-06,0.0,693
24899441,TryLah Labs,0,,4,0,2022-05-10,2022-07-03,0.0,54
24900184,"Infinite Reality, Inc.",0,,2,0,2023-02-16,2023-04-12,0.0,55
24900335,TT NET,0,,2,0,2022-04-12,2022-04-27,0.0,15
24902203,Turbo Design,0,,9,0,2021-12-25,2022-03-23,0.0,88
24903467,Tutify,0,,1,0,2024-09-13,2024-09-13,0.0,0
24904326,TWENTYTWO,0,,2,0,2022-02-17,2022-05-04,0.0,76
24907986,UD-Tech,0,,8,0,2024-02-15,2024-09-15,0.0,213
24908531,UGKS LIMOUSINE PTE LTD,0,,33,0,2022-12-07,2024-12-02,0.0,726
24914110,"Changsha Unique Machinery Co.,Ltd.",0,,1,0,2022-03-02,2022-03-02,0.0,0
24914322,Uniramp Pte Ltd.,0,,1,0,2023-01-10,2023-01-10,0.0,0
24914447,C&W Services BV,1,2023-01-09,286,2,2021-03-04,2024-12-27,0.006993006993006993,1394
24914571,Unite Coils,0,,3,0,2023-03-08,2023-07-05,0.0,119
24915081,United Oilfield Engineering & Trading Pte Ltd.,0,,10,0,2023-01-12,2024-07-10,0.0,545
24915968,Universal Employment Agency,0,,3,0,2022-10-17,2024-08-01,0.0,654
24918546,Upfue Technology Pte Ltd,0,,41,0,2022-09-16,2024-10-21,0.0,766
24923894,V Design & Build Pte Ltd,0,,4,0,2022-10-12,2023-04-26,0.0,196
24923905,V Engineering LLC,0,,1,0,2023-11-01,2023-11-01,0.0,0
24924031,V-Plus Agritech Pte Ltd,0,,1,0,2024-02-05,2024-02-05,0.0,0
24924985,Vaga Visuals Pte Ltd,0,,8,0,2022-01-13,2023-08-25,0.0,589
24926768,Valley Veterinary Clinic Ltd.,0,,11,0,2022-03-25,2024-07-25,0.0,853
24926897,Vallous International Pte Ltd,0,,5,0,2023-01-12,2024-07-10,0.0,545
24928961,Vanilla Beauty Salon,0,,1,0,2024-05-24,2024-05-24,0.0,0
24929303,Vantage Shipbrokers Pte Ltd.,0,,32,0,2022-01-14,2024-11-29,0.0,1050
24930573,Bright Point Capital Pte Ltd.,1,2024-11-14,16,1,2021-11-17,2024-11-26,0.0625,1105
24930765,Vault Personnel | Outsourced HR Singapore & Malaysia,0,,388,0,2021-12-06,2024-12-30,0.0,1120
24934973,VERCHEM ASIA PACIFIC PTE. LTD.,0,,2,0,2022-09-21,2022-09-22,0.0,1
24936809,Vertical Velocity Ventures,0,,1,0,2023-06-06,2023-06-06,0.0,0
24943328,Village Cafeteria,0,,5,0,2022-03-23,2024-09-04,0.0,896
24949852,VITE LOGISTICS,0,,1,0,2021-05-28,2021-05-28,0.0,0
24956891,W Entertainment,0,,1,0,2024-10-01,2024-10-01,0.0,0
24958265,Wake The Crew Pte Ltd,0,,15,0,2022-07-28,2024-11-07,0.0,833
24961379,"Jlcw, Inc.",0,,1,0,2023-10-02,2023-10-02,0.0,0
24961879,Watch Exchange,0,,21,0,2022-01-26,2024-10-09,0.0,987
24962967,Biomed Global (M) Sdn. Bhd.,0,,10,0,2022-02-18,2024-07-12,0.0,875
24963190,Waves Marketing,0,,60,0,2023-02-05,2024-07-01,0.0,512
24964459,WE Dental Clinic,0,,8,0,2022-07-14,2023-10-22,0.0,465
24964960,Wealthvisor,0,,1,0,2021-09-14,2021-09-14,0.0,0
24967813,Weekend Playhouse,0,,1,0,2023-07-02,2023-07-02,0.0,0
24972332,Westbourne International,0,,3,0,2022-12-07,2023-01-26,0.0,50
24976354,White Pebble,0,,22,0,2022-12-09,2024-05-25,0.0,533
24976700,Whiz Communications Inc,0,,9,0,2022-03-23,2024-09-25,0.0,917
24977019,Whoopz Media Pte. Ltd.,0,,11,0,2021-04-21,2023-03-20,0.0,698
24979136,"Wilhelmsen Port Services, Inc.",0,,16,0,2021-10-07,2024-05-15,0.0,951
24986764,Wonderfully You,0,,19,0,2022-04-18,2024-11-13,0.0,940
24987273,"WOODCRAFT STUDIO, INC.",0,,1,0,2024-04-14,2024-04-14,0.0,0
24990089,"Worlder, Inc.",0,,1,0,2021-04-16,2021-04-16,0.0,0
24994296,Xcellent Engineering Pte Ltd.,1,2021-10-19,16,1,2021-03-18,2024-07-04,0.0625,1204
24994351,XCLUSIVE NAILS,0,,2,0,2022-09-19,2022-09-21,0.0,2
24997503,Yakta,1,2023-08-09,22,3,2023-08-09,2024-10-29,0.13636363636363635,447
24999927,YER Associates Pte. Ltd.,0,,1,0,2022-10-11,2022-10-11,0.0,0
25000482,YI YUN,0,,1,0,2024-07-08,2024-07-08,0.0,0
25001377,Yoda Tech Pte Ltd.,0,,17,0,2022-07-13,2024-12-11,0.0,882
25002025,YONG FA,0,,2,0,2024-09-06,2024-09-06,0.0,0
25002030,YONG LEE PLUMBING & SANITARY PTE LTD,0,,31,0,2021-10-09,2024-11-25,0.0,1143
25003220,BAC (Canada),0,,29,0,2022-07-07,2024-11-08,0.0,855
25005359,YUME Architects,0,,3,0,2023-07-10,2024-06-19,0.0,345
25005760,YUZHI BUSINESS PTE. LTD.,0,,19,0,2022-10-25,2024-01-18,0.0,450
25006240,Z Turing Technology Pte Ltd,0,,7,0,2021-05-20,2021-07-26,0.0,67
25009154,ZEN Interior Design,0,,3,0,2022-05-21,2023-02-08,0.0,263
25010536,Zettle,0,,12,0,2022-05-26,2022-06-04,0.0,9
25011106,ZHENG HE LTD,0,,3,0,2024-10-04,2024-11-11,0.0,38
25012458,Zippy Express,0,,1,0,2021-07-14,2021-07-14,0.0,0
25014116,ZS Wellness,0,,1,0,2022-07-12,2022-07-12,0.0,0
25030262,Aura Education Group,0,,1,0,2022-02-07,2022-02-07,0.0,0
25036350,Audio AG,0,,1,0,2024-06-17,2024-06-17,0.0,0
25055027,Atkins (US),0,,1,0,2022-06-15,2022-06-15,0.0,0
25061365,Atelier,1,2022-07-07,10,3,2021-10-20,2024-11-20,0.3,1127
25093300,Aspire Alliance LLC,0,,15,0,2022-01-24,2024-09-17,0.0,967
25095407,Aspen LLC,0,,2,0,2022-12-02,2022-12-02,0.0,0
25100154,PT Asl Shipyard Indonesia,0,,5,0,2022-01-19,2023-02-08,0.0,385
25124314,Arts Junior Montessori LLP,1,2024-07-24,72,1,2021-03-24,2024-11-07,0.013888888888888888,1324
25158047,Ariston SpA,0,,1,0,2023-02-08,2023-02-08,0.0,0
25160200,Aries Marine SA,0,,17,0,2021-10-19,2024-12-30,0.0,1168
25161031,Ariana (981950),0,,2,0,2022-08-18,2022-08-20,0.0,2
25167799,Nineton Pte. Ltd.,0,,14,0,2023-03-14,2024-09-12,0.0,548
25173528,Architecture,0,,12,0,2022-01-19,2024-11-22,0.0,1038
25179690,BluJay Solutions Ltd.,0,,2,0,2021-07-23,2023-01-04,0.0,530
25179973,True North Managers LLP,0,,1,0,2022-03-28,2022-03-28,0.0,0
25180202,First Real Estate Investment Trust,0,,4,0,2021-09-06,2024-01-16,0.0,862
25180206,"BDO Unibank, Inc.",0,,88,0,2021-09-28,2024-12-30,0.0,1189
25180702,M.C. Packaging (Pte) Ltd.,0,,16,0,2022-08-01,2024-03-27,0.0,604
25181387,Divine Foods Ltd.,1,2021-09-03,83,2,2021-03-08,2024-11-08,0.024096385542168676,1341
25181426,"Aitech Defense Systems, Inc. (California)",0,,2,0,2024-12-15,2024-12-15,0.0,0
25181509,"Crust, Inc.",0,,2,0,2021-04-07,2022-03-24,0.0,351
25181683,Pat's Schoolhouse Pte Ltd.,0,,17,0,2021-10-05,2023-01-19,0.0,471
25181688,Finova Ltd.,0,,3,0,2023-06-19,2023-10-30,0.0,133
25181721,LV Engineering Ltd.,0,,16,0,2021-09-20,2024-09-24,0.0,1100
25182090,Industrial Dynamics Co. Ltd.,0,,15,0,2021-09-15,2024-10-22,0.0,1133
25234155,Beacon Asset Management,0,,1,0,2021-10-16,2021-10-16,0.0,0
25452119,Le Tach Pte Ltd.,0,,2,0,2022-06-30,2022-07-02,0.0,2
25704572,Dominant Enterprise Bhd.,0,,6,0,2021-10-20,2024-12-10,0.0,1147
25705133,PrimePartners Corporate Finance Pte Ltd. (Broker),0,,16,0,2021-05-20,2024-10-23,0.0,1252
25705479,Good Meat SA,0,,1,0,2021-08-31,2021-08-31,0.0,0
25705757,F&N Coca Cola Singapore Pte Ltd.,1,2022-04-08,56,1,2021-09-29,2024-12-26,0.017857142857142856,1184
25705771,"Lexzau, Scharbau GmbH & Co. KG",0,,13,0,2021-11-06,2024-02-23,0.0,839
25706225,Castleton Commodities International LLC,0,,1,0,2022-01-26,2022-01-26,0.0,0
25706633,BSR Real Estate Investment Trust,0,,5,0,2021-06-11,2024-12-27,0.0,1295
25706906,Healix International Ltd. (Esher),0,,3,0,2022-04-20,2023-10-09,0.0,537
25706928,ACM SpA,0,,5,0,2024-11-26,2024-11-26,0.0,0
25707023,Wotton Kearney Pty Ltd.,0,,1,0,2024-07-09,2024-07-09,0.0,0
25707049,Matrixport Technologies Pte Ltd.,0,,1,0,2022-09-21,2022-09-21,0.0,0
25707068,TIG Advisors LLC,0,,13,0,2021-06-02,2023-03-17,0.0,653
25707098,Mondiale VGL Pty Ltd.,1,2024-12-30,1,1,2024-12-30,2024-12-30,1.0,0
25707110,Yours Skinlabs Pte Ltd.,1,2022-03-23,3,2,2021-10-26,2022-09-10,0.6666666666666666,319
25707189,Singapore Medical Group Ltd.,0,,153,0,2021-07-01,2024-12-03,0.0,1251
25707301,AIDA Technologies Pte Ltd.,0,,13,0,2021-08-11,2023-02-09,0.0,547
25707322,AiChat Pte Ltd.,1,2023-03-15,65,2,2021-03-10,2024-03-04,0.03076923076923077,1090
25707349,Access World AG,1,2022-09-27,21,1,2022-02-14,2024-04-25,0.047619047619047616,801
26408326,OFIRA,0,,1,0,2022-05-05,2022-05-05,0.0,0
26409130,TheGallery (26409130),0,,8,0,2022-08-17,2024-11-27,0.0,833
26409387,Hashmax Pte Ltd.,0,,4,0,2021-10-07,2023-04-20,0.0,560
26416477,Defence Collective Singapore,0,,118,0,2022-11-02,2024-12-30,0.0,789
26416800,33CLUB,0,,102,0,2022-09-12,2024-12-06,0.0,816
26416882,BRISTAR LTD,0,,1,0,2021-09-23,2021-09-23,0.0,0
26419211,Poisson Pharma,0,,2,0,2022-06-16,2023-04-18,0.0,306
26419348,Ready Digital Pte Ltd.,0,,1,0,2024-04-28,2024-04-28,0.0,0
26421450,Unfiltered,0,,3,0,2024-10-28,2024-11-19,0.0,22
26422571,PEGATECH PTE.LTD,0,,5,0,2022-03-07,2023-06-17,0.0,467
26423476,Weaverndt,0,,1,0,2022-05-18,2022-05-18,0.0,0
26425021,Wharton Engineering Technology Pte. Ltd,0,,2,0,2022-08-05,2022-08-09,0.0,4
26425331,TransAsia Marine Services Pte Ltd,0,,12,0,2022-04-12,2024-10-30,0.0,932
26425601,Imagine Capital AG,0,,1,0,2021-03-03,2021-03-03,0.0,0
26426765,Project Send,0,,9,0,2023-07-19,2024-07-03,0.0,350
26426875,One GIS Pte Ltd.,0,,4,0,2021-07-21,2024-10-17,0.0,1184
26427216,Rubato Music,0,,1,0,2024-12-06,2024-12-06,0.0,0
26427780,Vegatron,0,,20,0,2021-12-02,2024-12-11,0.0,1105
26429334,Xin Concept Pte Ltd,0,,2,0,2024-02-23,2024-02-28,0.0,5
26431930,Securicks Pte Ltd,0,,30,0,2022-08-10,2024-12-06,0.0,849
26432876,GOURMET CHEFS,0,,5,0,2023-02-01,2024-10-24,0.0,631
26441941,Capitol Optical Pte Ltd.,0,,1,0,2024-06-12,2024-06-12,0.0,0
26445760,Evervision,0,,1,0,2023-05-17,2023-05-17,0.0,0
26445998,August Global Partners,0,,1,0,2024-06-03,2024-06-03,0.0,0
26446053,Asia Pr Werkz Pte Ltd.,0,,17,0,2021-07-02,2024-10-07,0.0,1193
26446387,ScaleInsight K.K.,0,,1,0,2023-02-10,2023-02-10,0.0,0
26447590,SNS Hardware Pte Ltd.,0,,10,0,2021-08-14,2024-08-12,0.0,1094
26447813,Star Campus Inc. (스타캠퍼스),0,,8,0,2022-08-01,2024-11-26,0.0,848
26447862,FastGig,0,,5,0,2024-06-07,2024-06-08,0.0,1
26448678,Libertex LATAM Oficial,0,,1,0,2021-03-01,2021-03-01,0.0,0
26448718,Hypax GmbH,0,,3,0,2021-12-27,2022-03-24,0.0,87
26449050,Transglobe Interior Pte Ltd,0,,51,0,2021-03-04,2024-12-26,0.0,1393
26449397,Cuz&Co,0,,7,0,2021-03-01,2022-03-22,0.0,386
26449779,Enzy Technologies LLC,0,,5,0,2021-07-01,2024-08-26,0.0,1152
26450014,Spade Consulting and Services Pte Ltd,0,,25,0,2021-06-28,2024-11-22,0.0,1243
26452165,E&C Recruitment Pte Ltd,0,,385,0,2021-10-24,2024-12-28,0.0,1161
26454565,AMK Solutions,0,,3,0,2021-04-16,2021-06-09,0.0,54
26454686,Naili Print Media Pte Ltd,0,,10,0,2021-12-20,2024-12-06,0.0,1082
26455089,Sentience Solutions Pte Ltd,0,,6,0,2022-02-10,2024-07-26,0.0,897
26457486,"Secta, Inc.",0,,1,0,2023-02-22,2023-02-22,0.0,0
26458739,Cybernatics,0,,1,0,2024-01-26,2024-01-26,0.0,0
26459118,TWO Family Office,0,,9,0,2021-07-01,2024-03-07,0.0,980
26460216,HARI HARA,0,,10,0,2021-10-25,2024-11-19,0.0,1121
26462308,Alephys LLC,0,,3,0,2024-01-10,2024-11-07,0.0,302
26465255,ITSU WORLD SDN. BHD.,0,,1,0,2022-09-24,2022-09-24,0.0,0
26466026,J&C Bakery,0,,3,0,2021-09-09,2024-10-18,0.0,1135
26466942,Study House Academy,0,,4,0,2022-06-16,2023-08-03,0.0,413
26467949,Erudite Education Academy,0,,12,0,2022-08-05,2024-10-09,0.0,796
26468337,enso studio.,0,,4,0,2022-11-22,2024-05-23,0.0,548
26472512,Ample Solutions Pte Ltd.,1,2023-08-03,97,3,2022-06-07,2024-05-15,0.030927835051546393,708
26472565,Cuturi Gallery,0,,2,0,2024-12-03,2024-12-03,0.0,0
26474276,Tropifame Floral Design School Pte Ltd,0,,2,0,2024-02-20,2024-02-20,0.0,0
26474793,FLOOF,0,,9,0,2023-04-04,2024-06-08,0.0,431
26476036,Apostar Pte Ltd.,0,,3,0,2021-10-19,2022-03-22,0.0,154
26476781,Leather & Gifts International,0,,5,0,2022-01-18,2024-03-07,0.0,779
26476803,ExcelTech Computers,0,,90,0,2022-05-01,2024-12-31,0.0,975
26476912,Poss Capital Pte Ltd.,0,,26,0,2022-11-23,2024-10-15,0.0,692
26478876,Equaverse,0,,2,0,2023-01-26,2023-02-27,0.0,32
26480573,Chenyu Enterprises Canada,0,,6,0,2022-09-21,2023-01-11,0.0,112
26481808,Arukah Capital Pte Ltd.,0,,3,0,2022-11-14,2023-01-06,0.0,53
26482895,Asmii,0,,2,0,2022-07-28,2022-11-10,0.0,105
26483971,easyLEARN,0,,2,0,2022-05-27,2022-06-02,0.0,6
26484274,Paper Rice,0,,5,0,2021-08-03,2022-09-18,0.0,411
26484451,Our Yoga Place,0,,3,0,2022-01-20,2023-10-09,0.0,627
26484464,BX Creatives Pte Ltd,0,,2,0,2021-09-10,2024-03-28,0.0,930
26486874,KYKUYO -  Geolocation RPG Game,0,,1,0,2023-02-07,2023-02-07,0.0,0
26491022,Asia First,0,,2,0,2023-02-22,2023-09-04,0.0,194
26491430,Supremicro Technologies,0,,37,0,2022-08-04,2024-05-24,0.0,659
26491456,Overrice,0,,1,0,2022-05-30,2022-05-30,0.0,0
26493240,Apex Logistics Corp.,0,,1,0,2023-02-08,2023-02-08,0.0,0
26495505,Devon Alliance For International Recruitment,0,,1,0,2023-06-01,2023-06-01,0.0,0
26495657,Helen Keller International Asia Pacific,0,,11,0,2023-01-08,2024-09-23,0.0,624
26496153,"Guangzhou Senboma Artware Co., Ltd.",0,,1,0,2023-08-15,2023-08-15,0.0,0
26496496,Haji Ali,0,,3,0,2021-08-03,2023-12-14,0.0,863
26496517,K-Vin Employment Agency Pte Ltd,0,,87,0,2021-07-01,2024-06-22,0.0,1087
26497128,Idyllic Cosmetology,0,,1,0,2023-02-06,2023-02-06,0.0,0
26499157,Baby Kingdom,0,,20,0,2022-02-26,2024-06-25,0.0,850
26500267,DataMeka,0,,1,0,2023-04-27,2023-04-27,0.0,0
26500905,Derivat Trading Corp.,0,,1,0,2023-08-10,2023-08-10,0.0,0
26501820,ALL WOULD ENVY,1,2022-06-19,11,1,2021-04-12,2024-12-04,0.09090909090909091,1332
26501901,Elona,0,,6,0,2024-07-03,2024-10-30,0.0,119
26504643,Liannex Corporation (S) Pte Ltd.,0,,13,0,2023-07-07,2024-08-23,0.0,413
26505126,EuroAsia FC,0,,1,0,2024-01-24,2024-01-24,0.0,0
26505166,DY M&E PTE LTD,0,,11,0,2023-04-21,2024-08-29,0.0,496
26506696,Oral care centre,0,,19,0,2021-03-01,2024-02-19,0.0,1085
26507939,ES MANAGEMENT PTE. LTD.,0,,5,0,2022-01-25,2024-09-23,0.0,972
26512319,Loft Logistics,1,2024-09-05,3,2,2024-09-05,2024-10-03,0.6666666666666666,28
26514321,Show Equipment,0,,1,0,2022-04-25,2022-04-25,0.0,0
26515435,Dextermind Technologies,0,,2,0,2023-05-05,2023-06-06,0.0,32
26515972,Garden Genesis,0,,17,0,2022-01-12,2024-12-19,0.0,1072
26516341,Clarity Techworks,0,,28,0,2021-10-02,2024-11-25,0.0,1150
26521147,Urban Mood,0,,1,0,2024-03-26,2024-03-26,0.0,0
26522935,Antpool Technologies Pte Ltd.,0,,8,0,2022-03-07,2023-01-06,0.0,305
26527001,Coinsdo Pte Ltd.,0,,6,0,2023-01-06,2024-10-16,0.0,649
26528423,Antina,0,,19,0,2023-05-15,2024-11-15,0.0,550
26533470,SG Wellness Mental Health Counseling,0,,2,0,2024-08-06,2024-10-18,0.0,73
26533740,"Cmj Engineering, Inc.",0,,7,0,2022-07-23,2023-10-23,0.0,457
26533761,Richfield Integrated Pte Ltd,0,,21,0,2021-03-01,2024-11-01,0.0,1341
26533830,Omri,0,,1,0,2023-02-01,2023-02-01,0.0,0
26534666,Wish Controls Pte Ltd,0,,22,0,2022-04-08,2024-08-27,0.0,872
26535875,"Antek, Inc.",0,,43,0,2021-10-24,2024-03-07,0.0,865
