ultimate_parent_rcid,firm_name,ever_genai,first_genai_date,total_postings,total_genai_integrator_posts,first_post_date,last_post_date,share_genai_integrator_posts,active_days
1668523,Mtc Staffing Pte Ltd.,1,2022-01-28,1872,8,2022-01-04,2024-12-27,0.004273504273504274,1088
21047705,Seagate Technology,1,2022-03-02,1857,20,2022-01-01,2024-12-23,0.010770059235325794,1087
6535467,Tangspac Consulting Pte Ltd.,1,2022-11-29,1816,10,2022-01-04,2024-12-30,0.005506607929515419,1091
499287,U3 Infotech Pte Ltd.,1,2023-02-13,1806,4,2022-01-03,2024-10-14,0.0022148394241417496,1015
1405161,Sembcorp Industries Ltd.,1,2022-03-16,1792,73,2022-01-03,2024-12-31,0.040736607142857144,1093
7969190,UBS AG,1,2022-11-11,1779,28,2022-01-01,2024-12-31,0.015739179314221474,1095
632888,Snaphunt Pte Ltd.,1,2022-01-29,1772,22,2022-01-03,2024-12-09,0.012415349887133182,1071
1931001,Align Recruitment Pte Ltd,1,2022-08-21,1763,38,2022-01-03,2024-12-18,0.021554169030062395,1080
405724,Acceo Group SAS,1,2024-01-24,1760,40,2023-11-04,2024-05-21,0.022727272727272728,199
1305610,KPMG LLP,1,2023-03-02,1758,4,2022-01-20,2024-12-20,0.0022753128555176336,1065
5485920,Peak Ocean Pte Ltd.,1,2022-08-21,1756,10,2022-03-22,2024-12-31,0.0056947608200455585,1015
18937611,Talentsis Pte Ltd,1,2022-10-31,1737,80,2022-01-05,2024-12-31,0.04605641911341393,1091
755321,Transcendent Business Services Pte Ltd,1,2023-08-28,1732,1,2022-01-03,2024-07-22,0.0005773672055427252,931
5284218,NTUC Health Co-Operative Ltd..,1,2022-11-22,1716,11,2022-01-06,2024-12-24,0.00641025641025641,1083
805838,Ensign InfoSecurity Pte Ltd.,1,2022-06-30,1647,17,2022-01-06,2024-12-27,0.010321797207043109,1086
1794367,ACHIEVE Career Consultant (M) Sdn Bhd,1,2022-01-08,1626,20,2022-01-03,2024-12-30,0.012300123001230012,1092
875497,"National University Health System Pte, Ltd.",1,2023-10-12,1622,7,2022-01-11,2024-12-31,0.004315659679408138,1085
98152787,Elitez & Associates Pte Ltd.,1,2023-01-19,1619,10,2022-01-03,2024-12-27,0.006176652254478073,1089
101212847,"Dyson, Inc.",1,2022-05-12,1571,11,2022-01-03,2024-12-30,0.007001909611712286,1092
1230770,Accenture Plc,1,2022-01-28,1569,39,2022-01-03,2024-12-27,0.0248565965583174,1089
864132,Merck Sharp & Dohme Corp.,1,2022-06-29,1542,66,2022-01-04,2024-12-30,0.042801556420233464,1091
22165857,MUFG Bank Ltd. (London Branch),1,2024-08-13,1539,4,2022-01-04,2024-12-31,0.002599090318388564,1092
1211214,Eames Consulting Group Holdings Ltd.,1,2022-01-11,1520,2,2022-01-04,2024-12-20,0.0013157894736842105,1081
656613,"Luxoft Holding, Inc.",1,2024-03-14,1512,4,2022-01-04,2024-12-30,0.0026455026455026454,1091
946269,"RGF Environmental Group, Inc.",1,2022-07-15,1499,14,2022-01-03,2024-04-30,0.009339559706470981,848
93226640,Income Insurance,1,2022-03-16,1486,6,2022-01-03,2024-12-31,0.004037685060565276,1093
970650,"Pasona NA, Inc.",1,2023-10-26,1437,4,2022-01-05,2024-12-30,0.0027835768963117608,1090
634823,ACE Management Services Ltd.,1,2022-09-15,1428,13,2022-01-02,2024-12-20,0.009103641456582634,1083
7577074,SingHealth Foundation,1,2024-02-13,1423,7,2022-01-04,2024-12-20,0.004919184820801124,1081
2575175,cap consulting GmbH,1,2022-07-29,1423,4,2022-01-01,2024-12-26,0.0028109627547434997,1090
4141732,Ideals Recruitment Pte Ltd.,1,2022-04-04,1408,2,2022-01-01,2024-12-31,0.0014204545454545455,1095
1504569,The Bank of New York Mellon SA,1,2022-01-16,1404,90,2022-01-06,2024-12-23,0.0641025641025641,1082
3380745,Envirodynamics Solutions Pte Ltd.,1,2023-08-01,1402,4,2022-01-06,2024-12-30,0.0028530670470756064,1089
20937770,Deloitte LLP (New York),1,2023-09-04,1399,6,2022-01-06,2024-12-30,0.004288777698355968,1089
22237112,Surbana Jurong Pte Ltd.,1,2022-08-26,1398,12,2022-01-04,2024-12-31,0.008583690987124463,1092
1359692,"Amazon.com, Inc.",1,2022-01-14,1381,166,2022-01-03,2024-12-31,0.12020275162925416,1093
820267,Workle Ltd.,1,2023-10-06,1380,5,2022-01-05,2024-12-31,0.0036231884057971015,1091
838254,ELLIOTT MOSS CONSULTING LTD,1,2022-02-18,1366,7,2022-01-04,2024-12-31,0.005124450951683748,1092
766823,Google LLC,1,2022-02-15,1355,59,2022-01-04,2024-12-31,0.043542435424354244,1092
3277195,Edge Partnership,1,2024-08-01,1348,1,2022-01-03,2024-12-20,0.000741839762611276,1082
93278193,GMP Recruitment Ltd.,1,2022-01-04,1326,18,2022-01-04,2024-12-27,0.013574660633484163,1088
406936,SMRT Corp. Ltd.,1,2022-02-28,1318,18,2022-01-03,2024-12-27,0.013657056145675266,1089
408869,Optimum Solutions (Singapore) Pte Ltd.,1,2022-05-25,1313,8,2022-01-03,2024-12-26,0.006092916984006093,1088
393528,Bank of America Corp.,1,2022-01-07,1301,54,2022-01-05,2024-12-27,0.0415065334358186,1087
384099,RMA Contracts Pte Ltd.,1,2023-01-26,1301,4,2022-01-06,2024-12-31,0.0030745580322828594,1090
49781847,Nextbeat Singapore Pte.Ltd.,1,2023-09-22,1293,6,2022-12-20,2024-12-05,0.004640371229698376,716
1003744,Singapore Management University,1,2022-01-10,1290,278,2022-01-04,2024-12-16,0.21550387596899226,1077
218,"CBRE Group, Inc.",1,2022-01-06,1279,23,2022-01-04,2024-12-31,0.017982799061767005,1092
5965903,RRecruiter,1,2022-09-08,1273,10,2022-01-02,2024-12-31,0.007855459544383346,1094
807572,"HP, Inc.",1,2022-01-05,1268,44,2022-01-04,2024-12-19,0.03470031545741325,1080
402764,Airwallex Pty Ltd.,1,2022-08-19,1264,71,2022-01-04,2024-12-31,0.05617088607594937,1092
532877,Deutsche Bank AG,1,2022-01-12,1251,14,2022-01-03,2024-12-26,0.011191047162270184,1088
654501,Ridik Pte Ltd.,1,2022-02-13,1245,8,2022-01-01,2024-12-31,0.00642570281124498,1095
329436,"Group M Worldwide, Inc.",1,2022-04-07,1235,13,2022-01-05,2024-12-18,0.010526315789473684,1078
6570223,Technopals Pte Ltd.,1,2022-09-20,1233,8,2022-01-08,2024-12-30,0.006488240064882401,1087
396968,"The Pratt & Whitney Co., Inc.",1,2022-02-09,1226,13,2022-01-07,2024-12-31,0.010603588907014683,1089
1139889,Accor SA,1,2022-01-03,1208,114,2022-01-03,2024-12-30,0.09437086092715231,1092
18233055,Singapore De Shushoku (SDS),1,2022-11-15,1182,3,2022-02-16,2024-12-24,0.0025380710659898475,1042
22169753,Bloomberg LP,1,2022-09-01,1175,8,2022-01-04,2024-12-20,0.006808510638297872,1081
